x,y,spawned,detected,attained,discovery,attainment,total_time
-1.25,-3.75,1970-01-01 01:08:56,1970-01-01 01:08:56,1970-01-01 01:09:50,0.0,54.0,54.0
0.75,-1.75,1970-01-01 01:06:55,,,,,
-1.75,-0.75,1970-01-01 01:07:05,1970-01-01 01:07:11,1970-01-01 01:08:01,6.0,50.0,56.0
1.75,-1.25,1970-01-01 01:07:15,1970-01-01 01:07:21,1970-01-01 01:07:40,6.0,19.0,25.0
0.75,-4.25,1970-01-01 01:07:25,,,,,
-2.25,-0.25,1970-01-01 01:07:35,,,,,
1.25,-3.25,1970-01-01 01:07:45,1970-01-01 01:07:46,1970-01-01 01:08:13,1.0,27.0,28.0
3.25,-1.25,1970-01-01 01:07:56,,,,,
3.75,-4.25,1970-01-01 01:08:06,1970-01-01 01:08:11,1970-01-01 01:08:48,5.0,37.0,42.0
1.75,-3.25,1970-01-01 01:08:16,1970-01-01 01:08:21,1970-01-01 01:08:35,5.0,14.0,19.0
-2.75,3.75,1970-01-01 01:08:26,1970-01-01 01:09:05,1970-01-01 01:09:32,39.0,27.0,66.0
0.75,2.75,1970-01-01 01:08:36,1970-01-01 01:08:40,1970-01-01 01:08:55,4.0,15.0,19.0
-3.25,0.25,1970-01-01 01:08:46,1970-01-01 01:08:48,1970-01-01 01:09:05,2.0,17.0,19.0
-1.25,-3.75,1970-01-01 01:08:56,1970-01-01 01:08:56,1970-01-01 01:09:50,0.0,54.0,54.0
-2.25,4.25,1970-01-01 01:09:06,1970-01-01 01:09:50,,44.0,,
-1.25,-0.75,1970-01-01 01:09:16,,,,,
1.25,-2.75,1970-01-01 01:09:26,,,,,
-1.25,-0.25,1970-01-01 01:09:36,,,,,
0.25,2.75,1970-01-01 01:09:46,1970-01-01 01:09:47,,1.0,,
-0.75,-3.25,1970-01-01 01:09:57,1970-01-01 01:05:45,1970-01-01 01:06:00,,15.0,
-1.25,3.25,1970-01-01 01:10:07,1970-01-01 01:10:07,,0.0,,
