x,y,spawned,detected,attained,discovery,attainment,discover_completion
-3.75,-2.25,1970-01-01 01:04:04,1970-01-01 01:04:16,1970-01-01 01:04:44,12.0,28.0,40.0
3.75,-3.75,1970-01-01 01:04:14,1970-01-01 01:09:12,,298.0,,
2.75,3.25,1970-01-01 01:04:24,1970-01-01 01:05:40,1970-01-01 01:06:07,76.0,27.0,103.0
-1.75,-3.25,1970-01-01 01:05:14,1970-01-01 01:05:33,1970-01-01 01:06:32,19.0,59.0,78.0
1.25,2.75,1970-01-01 01:04:44,,,,,
-1.75,-0.25,1970-01-01 01:04:54,,,,,
0.75,0.25,1970-01-01 01:05:04,1970-01-01 01:06:51,1970-01-01 01:08:00,107.0,69.0,176.0
-1.75,-3.25,1970-01-01 01:05:14,1970-01-01 01:05:33,1970-01-01 01:06:32,19.0,59.0,78.0
-2.25,4.25,1970-01-01 01:05:24,,,,,
-2.75,-0.75,1970-01-01 01:05:34,1970-01-01 01:05:40,1970-01-01 01:07:55,6.0,135.0,141.0
1.25,2.25,1970-01-01 01:05:44,1970-01-01 01:05:51,,7.0,,
2.75,-3.25,1970-01-01 01:05:54,1970-01-01 01:09:11,1970-01-01 01:10:05,197.0,54.0,251.0
-0.25,-2.25,1970-01-01 01:06:14,1970-01-01 01:06:20,1970-01-01 01:06:52,6.0,32.0,38.0
-0.75,-0.25,1970-01-01 01:06:35,,,,,
1.25,0.75,1970-01-01 01:06:45,1970-01-01 01:06:50,1970-01-01 01:07:32,5.0,42.0,47.0
1.75,0.25,1970-01-01 01:06:55,1970-01-01 01:07:32,1970-01-01 01:08:07,37.0,35.0,72.0
2.75,0.75,1970-01-01 01:07:05,1970-01-01 01:07:37,1970-01-01 01:08:15,32.0,38.0,70.0
0.25,1.75,1970-01-01 01:07:15,1970-01-01 01:07:27,1970-01-01 01:07:53,12.0,26.0,38.0
0.75,2.75,1970-01-01 01:07:25,1970-01-01 01:07:26,1970-01-01 01:07:45,1.0,19.0,20.0
-2.25,-4.25,1970-01-01 01:07:35,,,,,
-1.75,-4.25,1970-01-01 01:07:45,,,,,
2.25,3.75,1970-01-01 01:08:05,1970-01-01 01:08:06,1970-01-01 01:08:33,1.0,27.0,28.0
2.25,3.75,1970-01-01 01:08:05,1970-01-01 01:08:06,1970-01-01 01:08:33,1.0,27.0,28.0
-0.25,-0.75,1970-01-01 01:08:15,1970-01-01 01:08:30,1970-01-01 01:09:21,15.0,51.0,66.0
-0.75,4.25,1970-01-01 01:08:25,,,,,
-0.25,1.25,1970-01-01 01:08:35,1970-01-01 01:08:41,1970-01-01 01:08:52,6.0,11.0,17.0
1.25,-3.75,1970-01-01 01:08:45,1970-01-01 01:08:48,1970-01-01 01:09:07,3.0,19.0,22.0
-1.25,-1.75,1970-01-01 01:08:56,1970-01-01 01:08:56,1970-01-01 01:09:13,0.0,17.0,17.0
-0.75,1.25,1970-01-01 01:09:06,1970-01-01 01:09:54,,48.0,,
2.25,-4.25,1970-01-01 01:09:16,,,,,
-2.25,-1.25,1970-01-01 01:09:26,1970-01-01 01:09:45,,19.0,,
0.25,-1.75,1970-01-01 01:09:36,1970-01-01 01:10:04,,28.0,,
0.25,-3.25,1970-01-01 01:09:56,,,,,
1.75,-4.25,1970-01-01 01:10:06,,,,,
